_id,OCCUPANCY_DATE,SECTOR,SHELTER_POSTAL_CODE,CAPACITY,SHELTER_PROVINCE,FACILITY_NAME,SHELTER_NAME,OCCUPANCY,ORGANIZATION_NAME,SHELTER_ADDRESS,SHELTER_CITY,PROGRAM_NAME
2091080,2021-01-22T05:00:00,Youth,M5A 1Z8,28,ON,Friends of Ruby 257 DunDas St E,Friends of Ruby,13,Friends of Ruby,257 Dundas Street East,Toronto,Friends of Ruby - Transitional Housing
2091081,2021-01-22T05:00:00,Men,M5A 1T3,5,ON,Barrett House,Good Shepherd Centre,5,Good Shepherd Ministries,412 Queen Street East,Toronto,Barrett House
2091082,2021-01-22T05:00:00,Men,M5A 1T3,25,ON,Good Shepherd Centre,Good Shepherd Centre,25,Good Shepherd Ministries,412 Queen Street East,Toronto,Good Shepherd - Emergency/Resettlement
2091083,2021-01-22T05:00:00,Men,M5A 1T3,25,ON,Good Shepherd Centre,Good Shepherd Centre,25,Good Shepherd Ministries,412 Queen Street East,Toronto,Good Shepherd Centre - D.A.R.E.
2091084,2021-01-22T05:00:00,Women,M1K 2B5,47,ON,HFS - 702 Kennedy Shelter,HFS - Kennedy Shelter,28,Homes First Society,702 Kennedy Rd,Toronto,Homes First Society- Kennedy Shelter Women's Program
2091085,2021-01-22T05:00:00,Women,M6H 1P2,0,ON,HFS - Savard's Womens' Shelter,HFS - Savard's Womens' Shelter,0,Homes First Society,1322 Bloor Street West,Toronto,Homes First Society - Savard's Womens' Shelter
2091086,2021-01-22T05:00:00,Women,M1K 1M2,31,ON,HFS - 545 Lakeshore Blvd W.Women,HFS - Scarborough Shelter,29,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd. W. Women
2091087,2021-01-22T05:00:00,Men,M1K 1M2,53,ON,HFS - 545 Lakeshore Blvd. W. Men,HFS - Scarborough Shelter,52,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd W. Men Winter Program Lower Level
2091088,2021-01-22T05:00:00,Men,M1K 1M2,19,ON,HFS - 545 Lakeshore Blvd. W. Men,HFS - Scarborough Shelter,19,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd. W. Men
2091089,2021-01-22T05:00:00,Co-ed,M1K 1M2,31,ON,HFS - Scarborough Shelter,HFS - Scarborough Shelter,30,Homes First Society,3576 St. Clair Avenue East,Scarborough,Homes First Society - Scarborough Shelter
2091090,2021-01-22T05:00:00,Co-ed,M1K 1M2,70,ON,HFS-545 Lakeshore Blvd W.Couple,HFS - Scarborough Shelter,45,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd. W.Couple
2091091,2021-01-22T05:00:00,Co-ed,M5V 1G8,3,ON,HFS - Strachan House,HFS - Strachan House,1,Homes First Society,805A Wellington Street W,Toronto,Homes First Society - Flex Program
2091092,2021-01-22T05:00:00,Co-ed,M5V 1G8,83,ON,HFS - Strachan House,HFS - Strachan House,78,Homes First Society,805A Wellington Street W,Toronto,Homes First Society - Strachan House
2091093,2021-01-22T05:00:00,Youth,M6E 4X3,16,ON,Horizons for Youth,Horizons for Youth,16,Horizon for Youth,422 Gilbert Avenue,Toronto,Horizons for Youth
2091094,2021-01-22T05:00:00,Youth,M4K 3W5,15,ON,Kennedy House Youth Shelter,Kennedy House Youth Shelter,11,Kennedy House Youth Services,1076 Pape Avenue,Toronto,Kennedy House Youth Shelter:  Bedded Program
2091095,2021-01-22T05:00:00,Men,M6G 2N1,36,ON,Na-Me-Res 14 Vaughan Road,Na-Me-Res,35,Na-Me-Res (Native Men's Residence),14 Vaughan Road,Toronto,Na-Me-Res (Native Men's Residence)
2091096,2021-01-22T05:00:00,Men,M6G 2N1,15,ON,Sagatay 26 Vaughan Road,Na-Me-Res,12,Na-Me-Res (Native Men's Residence),14 Vaughan Road,Toronto,Sagatay
2091097,2021-01-22T05:00:00,Youth,M5S 2P9,9,ON,Eagle's Nest Transition House,Eagles Nest Transition House,6,Native Child & Family Services Toronto,558 Bathurst Street,Toronto,Native Child & Family Services Toronto
2091098,2021-01-22T05:00:00,Women,M4M 2V8,18,ON,SVDP - Amelie House,SVDP - Amelie House,14,Society of St.Vincent De Paul,126 Pape Avenue,Toronto,St.Vincent De Paul - Amelie House - Women's Shelter
2091099,2021-01-22T05:00:00,Women,M8Y 1A3,26,ON,SVDP - Elisa House,SVDP - Elisa House,18,Society of St.Vincent De Paul,60 Newcastle Street,Toronto,St.Vincent De Paul - Elisa House
2091100,2021-01-22T05:00:00,Women,M5B 1G6,27,ON,SVDP - Mary's Home,SVDP - Mary's Home,11,Society of St.Vincent De Paul,70 Gerrard St. E.,Toronto,St.Vincent De Paul - Mary's Home - Emergency Shelter
2091101,2021-01-22T05:00:00,Women,M2M 3S3,30,ON,SVDP - St. Clare's Residence,SVDP - St. Clare's Residence,27,Society of St.Vincent De Paul,3410 Bayview Avenue,Toronto,St.Vincent De Paul - St. Clare's Residence - Transitional Housing
2091102,2021-01-22T05:00:00,Men,M4W 1J1,18,ON,St.Simon's 525 Bloor Street East,St. Simon's Shelter,18,St. Simon's Shelter Inc.,525 Bloor Street East,Toronto,St. Simon's Shelter
2091103,2021-01-22T05:00:00,Women,M5A 2N9,28,ON,Street Haven - 87 Pembroke St,Street Haven,27,Street Haven At The Crossroads,87 Pembroke St,Toronto,Street Haven - Emergency Hostel
2091104,2021-01-22T05:00:00,Families,M5A 2V2,76,ON,Sojourn House,Sojourn House,62,The MUC Shelter Corporation,101 Ontario Street,Toronto,Sojourn House Transitional Housing Program
2091105,2021-01-22T05:00:00,Co-ed,M5A 2V2,67,ON,Sojourn House(Singles),Sojourn House,58,The MUC Shelter Corporation,101 Ontario Street,Toronto,Sojourn House Bedded Program
2091106,2021-01-22T05:00:00,Families,M5A 2V2,270,ON,Sojourn House-Grange (Family),Sojourn House,168,The MUC Shelter Corporation,101 Ontario Street,Toronto,Sojourn House - Refugee Family Hotel Program-Grange
2091107,2021-01-22T05:00:00,Women,M6P 1Y5,0,ON,S.A. Evangeline Residence,Salvation Army - Evangeline Res,0,The Salvation Army of Canada,2808 Dundas St W,Toronto,S.A. Evangeline - Emergency Weather
2091108,2021-01-22T05:00:00,Women,M6P 1Y5,49,ON,S.A. Evangeline Residence,Salvation Army - Evangeline Res,49,The Salvation Army of Canada,2808 Dundas St W,Toronto,S.A. Evangeline Residence - Women's Ministry
2091109,2021-01-22T05:00:00,Women,M6J1E6,0,ON,Florence Booth - 723 Queen St. W,Salvation Army - Florence Booth,0,The Salvation Army of Canada,723 Queen Street West,Toronto,Salvation Army - Florence Booth Womens Ministry
2091110,2021-01-22T05:00:00,Men,M5C 2H4,54,ON,S.A. Gateway - 107 Jarvis Street,Salvation Army - Gateway,54,The Salvation Army of Canada,107 Jarvis Street,Toronto,Salvation Army - Gateway - Men's Hostel
2091111,2021-01-22T05:00:00,Men,M5A 2R5,45,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,37,The Salvation Army of Canada,Sherbourne Street,Toronto,S.A. Maxwell Meighen Transition to Housing
2091112,2021-01-22T05:00:00,Men,M5A 2R5,0,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,0,The Salvation Army of Canada,Sherbourne Street,Toronto,Salvation Army - Maxwell Meighen - Extreme Weather Program
2091113,2021-01-22T05:00:00,Men,M5A 2R5,181,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,127,The Salvation Army of Canada,Sherbourne Street,Toronto,Salvation Army - Maxwell Meighen Emergency Bed Program
2091114,2021-01-22T05:00:00,Men,M5A 2R5,10,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,6,The Salvation Army of Canada,Sherbourne Street,Toronto,Salvation Army - Maxwell Meighen Primary Support Unit
2091115,2021-01-22T05:00:00,Men,M4M 3C3,34,ON,S.A. New Hope Leslieville,Salvation Army - New Hope Leslie,30,The Salvation Army of Canada,29 Leslie Street,Toronto,Salvation Army - New Hope - Men's Hostel
2091116,2021-01-22T05:00:00,Women,M9V 2X6,12,ON,2671 Islington Avenue-Sr.Female,Salvation Army Islington Seniors,11,The Salvation Army of Canada,2671 Islington Avenue,Toronto,Salvation Army - Islington Seniors' Shelter Women's Program
2091117,2021-01-22T05:00:00,Men,M9V 2X6,18,ON,2671 Islington Avenue-Sr.Male,Salvation Army Islington Seniors,15,The Salvation Army of Canada,2671 Islington Avenue,Toronto,Salvation Army - Islington Seniors' Shelter Men's Program
2091118,2021-01-22T05:00:00,Men,M5S 2H1,40,ON,Scott Mission - 502 Spadina Ave,Scott Mission Men's Ministry,38,The Scott Mission Inc.,502 Spadina Ave.,Toronto,Scott Mission - Men's Ministry Overnight Program
2091119,2021-01-22T05:00:00,Co-ed,M5R 2T9,6,ON,TCH 191 Spadina Rd(Singles),Toronto Community Hostel,6,Toronto Community Hostel,191 Spadina Road,Toronto,TCH-Singles
2091120,2021-01-22T05:00:00,Families,M5R 2T9,14,ON,Tor. Comm. Hostel 191 Spadina Rd,Toronto Community Hostel,8,Toronto Community Hostel,191 Spadina Road,Toronto,TCH (program)
2091121,2021-01-22T05:00:00,Youth,M4Y 2X9,14,ON,Turning Point Youth Services,Turning Point Youth Services,10,Turning Point Youth Services,95 Wellesley St. E.,Toronto,Turning Point Youth Services Shelter
2091122,2021-01-22T05:00:00,Families,M4M 1J2,86,ON,Red Door - 1430 Gerrad St E,Red Door Queen Street,47,WoodGreen Red Door Family Shelter,875 Queen St E,Toronto,Red Door - Family Shelter
2091123,2021-01-22T05:00:00,Youth,M5T 2V9,17,ON,Yhouse - Vanauley,YMCA House,17,YMCA of Greater Toronto,7 Vanauley Street,Toronto,YMCA House-Vanauley
2091124,2021-01-22T05:00:00,Youth,M5R 2W7,25,ON,YMCA Sprott House Walmer Rd,YMCA Sprott House,19,YMCA of Greater Toronto,21 Walmer Rd.,Toronto,YMCA Sprott House Walmer rd.
2091125,2021-01-22T05:00:00,Women,M4T 1C1,25,ON,YWCA-80 Woodlawn Av. E.-Women,YWCA - First Stop Woodlawn,25,YWCA Toronto,80 Woodlawn Ave. East,Toronto,YWCA - Adult Women Shelter
2091126,2021-01-22T05:00:00,Youth,M4T 1C1,24,ON,YWCA-80 Woodlawn Ave. E.-Youth,YWCA - First Stop Woodlawn,21,YWCA Toronto,80 Woodlawn Ave. East,Toronto,YWCA - Youth Shelter
2091127,2021-01-22T05:00:00,Women,M5R 1K6,0,ON,YWCA - 348 Davenport Road Women,YWCA-348 Davenport,0,YWCA Toronto,348 Davenport Rd.,Toronto,YWCA Davenport - Adult
